META,FOTO_NR,BEZEICHNUNG,WERK,INVNR,PERSON,ZEIT,BEMERKUNG,ORT,X,NUMMER
0,6442,"Aufgeklebte Fotografie (Architektur, mit dünner   rotliniger Umrahmung)",,II.3.4,,,"Aufschrift: Caen, Eglise St. Jean",,,
0,6443,"Aufgeklebte Fotografie (Architektur, mit dünner   rotliniger Umrahmung)",,II.3.4,,,"Aufschrift: Caen, Ancienne Eglise St. Etienne",,,
0,6444,Aufgeklebte Fotografie (mit abgerundeten Ecken und roter Aufschrift),,II.3.4,,,"Aufschrift: Chartes, L'Escylier de la Reine Berthe XVI Siecle",,,
0,6445,Bleistiftzeichnung (Architektur) mit Notizen und Vermessungen,RF,II.3.5.a,Geymüller,,,,,
0,6446,Tuscheskizze (Architektur) mit Vermessungen,RF,II.3.5.c,Geymüller,,,,,
0,6447,Tuscheskizze (Architektur) mit Notizen (teils Bleistift),RF,II.3.5.c,Geymüller,,,,,
0,6448,Tuscheskizze (Architektur) mit Notizen,,II.3.8.d,Geymüller,,aus: Codici di Filarete,,,
0,6449,Tuscheskizze (Architektur) mit Notizen,,II.3.8.d,Geymüller,,aus: Codici di Filarete,,,
0,6450,Tuscheskizze (Architektur) mit Notizen,,II.3.8.d,Geymüller,,aus: Codici di Filarete,,,
0,6451,Tuscheskizze (Architektur) mit Notizen,,II.3.8.d,Geymüller,,aus: Codici di Filarete,,,
0,6452,Tuscheskizze (Turm) mit Notizen,,II.3.8.d,Geymüller,,aus: Codici di Filarete,,,
0,6453,Tuscheskizze (Turm) mit Notizen,,II.3.8.d,Geymüller,,aus: Codici di Filarete,,,
0,6454,Tuscheskizze (Turm) mit Notizen,,II.3.8.d,Geymüller,,aus: Codici di Filarete,,,
0,6455,Tuscheskizzen (Architektur),,II.3.8.d,Geymüller,,,,,
0,6456,Tuscheskizze (Architektur) mit Vermessungen,,II.3.8.d,Geymüller,,,,,
0,6457,Bleistiftskizze (Portrait Jakob Burckhardt) mit Notizen,,II.3.8 l,Geymüller,,,,,
0,6458,"Entwurf (Portrait Burckhardt, Bleistift) mit Notizen",,II.3.8 l,Geymüller,,,,,
0,6459,Fotografie (Architektur) mit abgerundeten Ecken,,II.3.8.s,,,Straßbourg,,,
0,6460,gelöscht,,,,,,,,
0,6461,gelöscht,,,,,,,,
0,6462,unscharfes Foto,,,,,,,,
0,6463,Notiz,,II.3.8.s,Geymüller,,"""Von Sascha. Florenz 2 Feb 79-+""",,,
0,6464,Notiz,,II.3.8.s,,,,,,
0,6465,Übersichtstabelle Toskanawerk,,II.3.8.u,Geymüller,,,,,
0,6466,"Postkarte (Rückseite, beschriftet)",,II.3.8.w,Castellani (?),,,,,
0,6467,"Postkarte (Vorderseite, beschriftet)",,II.3.8.w,Castellani (?),,,,,
0,6468,Skizzen von Architektur auf Reliefs (Bleistift) mit Notizen,,II.3.8.w,Geymüller,,,,,
0,6469,Skizzen von Architektur auf Reliefs (Bleistift) mit Notizen,,II.3.8.w,Geymüller,,,,,
0,6470,Skizzen von Architektur auf Reliefs (Bleistift) mit Notizen,,II.3.8.w,Geymüller,,,,,
0,6471,Skizzen von Architektur auf Reliefs (Bleistift) mit Notizen,,II.3.8.w,Geymüller,,,,,
0,6472,Fotografie aus einer Publikation (Abbildung Architektur),,II.3.8.x,,,,,,
0,6473,Fotografie aus einer Publikation (Abbildung Architektur),,II.3.8.x,,,,,,
0,6474,Fotografie aus einer Publikation (Abbildung Architektur),,II.3.8.x,,,,,,
0,6475,Tuscheskizze (Architektur) mit Vermessungen,,II.3.8.x,,,,,,
0,6476,Tuscheskizze (Architektur) mit Vermessungen,,II.3.8.x,,,,,,
0,6477,Brief Seite I,,II.3.8 a.a,Dr. Wolfgang von Ettingen,1888,,,,
0,6478,Brief Seite II   III,,II.3.8 a.a,Dr. Wolfgang von Ettingen,1888,,,,
0,6479,Brief Seite I,,II.3.8 a.a,Luca Beltrami,1888,Architekt,,,
0,6480,Brief Seite IV,,II.3.8 a.a,Luca Beltrami,1888,Architekt,,,
0,6481,Brief Seite II   III,,II.3.8 a.a,Luca Beltrami,1888,Architekt,,,
0,6482,"Postkarte (Rückseite, beschriftet)",,II.3.10,Muentz,1898,,,,
0,6483,"Postkarte (Vorderseite, beschriftet)",,II.3.10,Muentz,1898,,,,
0,6484,Brief Seite I   IV,,II.3.10.d,G. Mancini,1898,,,,
0,6485,Brief Seite II   III,,II.3.10.d,G. Mancini,1898,,,,
0,6486,Briefumschlag (beschriftet),,II.3.10.d,G. Mancini,1898,,,,
0,6487,"Postkarte (Rückseite, beschriftet)",,II.3.10.i ,G. Frizzoni,1885,,,,
0,6488,"Postkarte (Rückseite, beschriftet)",,II.3.10.i ,G. Frizzoni,1885,,,,
0,6489,"Postkarte (Rückseite, beschriftet)",,II.3.10.i ,G. Frizzoni,,Milano,,,
0,6490,"Postkarte (Vorderseite, beschriftet)",,II.3.10.i ,G. Frizzoni,,Milano,,,
0,6491,Bleistiftskizzen (teils mit Tusche übermalt) mit Notizen,RF,II.4.1,Geymüller,,,,,
0,6492,Bleistiftskizze (Architektur) ,RF,II.4.1,Geymüller,,,,,
0,6493,Fotografie (Architektur),RF,II.4.1,,,,,,
0,6494,Fotografie (Architektur),RF,II.4.1,,,,,,
0,6495,Fotografie (Architektur),RF,II.4.1,,,,,,
0,6496,Fotografie (Architektur),RF,II.4.1,,,,,,
0,6497,Fotografie (Architektur),RF,II.4.1,,,,,,
0,6498,Fotografie (Architektur),RF,II.4.1,,,,,,
0,6499,Fotografie (Architektur),RF,II.4.1,,,,,,
0,6500,Bleistiftskizze (Architektur) mit Notizen,RF,II.4.1,Geymüller,,,,,
0,6501,Bleistiftskizze (Architektur) mit Notizen,RF,II.4.1,Geymüller,,,,,
0,6502,Tuscheskizze (Architektur),RF,II.4.1,Geymüller,,Assier,,,
0,6503,Tuscheskizze (Architektur) mit Notizen,RF,II.4.1,Geymüller,,Assier,,,
0,6504,Tuscheskizze (Architektur) mit Notizen,RF,II.4.1,Geymüller,,Assier,,,
0,6505,Fotografie (Architektur),RF,II.4.1,,,,,,
0,6506,Fotografie (Architektur),RF,II.4.1,,,,,,
0,6507,Abschlussschrift der Ecole Centrale des Arts et Manufactures,RF,II.4.1,,1893-1894,handschriftlicher Vermerk von Geymüller: Chambord,,,
0,6508,,,,,,,,,
0,6509,,,,,,,,,
0,6510,,,,,,,,,
0,6511,,,,,,,,,
0,6512,,,,,,,,,
0,6513,,,,,,,,,
0,6514,,,,,,,,,
0,6515,,,,,,,,,
0,6516,,,,,,,,,
0,6517,,,,,,,,,
0,6518,,,,,,,,,
0,6519,,,,,,,,,
0,6520,,,,,,,,,
0,6521,,,,,,,,,
0,6522,,,,,,,,,
0,6523,,,,,,,,,
0,6524,,,,,,,,,
0,6525,,,II.4.4,,,,,,
0,6526,,,II.4.4,,,,,,
0,6527,,,II.4.4,,,,,,
0,6528,,,II.4.4,,,,,,
0,6529,,,,,,,,,
0,6530,,,,,,,,,
0,6531,Bleistiftskizzen (Architektur) mit Notizen,,II.4.5,Geymüller,,,,,
0,6532,Bleistiftskizzen (Architektur) mit Notizen,,II.4.5,Geymüller,,,,,
0,6533,Bleistiftskizzen (Architektur) mit Notizen,,II.4.5,Geymüller,,,,,
0,6534,Brief Seite I,,II.4.5,Ch. R,1896,"Societe Historique et Archeologique de Langres, Musee de Langres   Direction",,,
0,6535,Brief Seite II,,II.4.5,Ch. R,1896,"Societe Historique et Archeologique de Langres, Musee de Langres   Direction",,,
0,6536,"Briefumschlag (Vorderseite, beschriftet)",,II.4.5,Ch. R,1896,"Societe Historique et Archeologique de Langres, Musee de Langres   Direction",,,
0,6537,Bleistiftskizzen (Architektur) mit Notizen,,II.4.5,Geymüller,1872,aus: Skizzenbuch,,,
0,6538,Bleistiftskizze (coloriert) mit Notizen,,II.4.5,Geymüller,,aus: Skizzenbuch,,,
0,6539,Bleistiftskizzen (Architektur) mit Notizen,,II.4.5,Geymüller,,aus: Skizzenbuch,,,
0,6540,Bleistiftskizzen (Architektur) mit Notizen,,II.4.5,Geymüller,,aus: Skizzenbuch,,,
0,6541,Bleistiftskizzen (Architektur) mit Notizen,,II.4.5,Geymüller,,aus: Skizzenbuch,,,
0,6542,Bleistsiftskizzen (Architektur) mit Notizen und Vermessungen,,II.4.5,Geymüller,,aus: Skizzenbuch,,,
0,6543,Bleistiftskizze (Architektur) mit Notizen ,,II.4.5,Geymüller,,aus: Skizzenbuch,,,
0,6544,Bleistiftskizzen (Bautechnik) mit Notizen,,II.4.5,Geymüller,,aus: Skizzenbuch,,,
0,6545,Fotografie (Vorderseite) mit Abbildung,,II.4.5,,,Millot,,,
0,6546,Fotografie (Rückseite) mit handschriftlichem Vermerk und abgerundeten Ecken,,II.4.5,,,Aufschrift: Millot (…),,,
0,6547,Bleistiftskizze (Gotische Architektur),,II.4.6,Geymüller,,,,,
0,6548,Bleistiftskizzen (Architektur) mit Notizen,,II.4.6,Geymüller,,,,,
0,6549,"Bleistiftskizze (Non finito, Architektur)",,II.4.6,Geymüller,1882,,,,
0,6550,Bleistiftskizze (Architektur) mit Notizen,,II.4.6,Geymüller,1886,,,,
0,6551,Bleistiftskizze (Architektur) mit Notizen,,II.4.6,Geymüller,1886,Deutsche Schule   Brüssel,,,
0,6552,Bleistiftskizze (Architektur) mit Notizen,,II.4.6,Geymüller,1886,,,,
0,6553,Bleistiftskizze (Architektur) mit Vermessungen,,II.4.6,Geymüller,,Brüssel,,,
0,6554,Bleistiftskizze (Architektur) mit Vermessungen,,II.4.6,Geymüller,,,,,
0,6555,Bleistiftskizze (Architektur) mit Notizen und Vermessungen,,II.4.6,Geymüller,,,,,
0,6556,Bleistiftskizzen (Architektur) mit Notizen,,II.4.6,Geymüller,,,,,
0,6557,Brief Seite I   IV,,II.4.6,Gustavo Frizzoni,1888,,Milano,,
0,6558,Brief Seite II   III,,II.4.6,Gustavo Frizzoni,1888,,Milano,,
0,6559,"Fotografie (s/w, mit Kopierrand)",,II.4.8,Geymüller,,Abbildung: Loggia di Arezzo,,,
0,6560,Fotografie (aus der Francesco di Giorgio Publikation),,II.4.9,,,,,,
0,6561,Fotografie (aus der Francesco di Giorgio Publikation),,II.4.9,,,,,,
0,6562,Fotografie (aus der Francesco di Giorgio Publikation),,II.4.9,,,,,,
0,6563,Fotografie (aus der Francesco di Giorgio Publikation),,II.4.9,,,,,,
0,6564,Fotografie (aus der Francesco di Giorgio Publikation),,II.4.9,,,,,,
0,6565,Tuscheskizze (Architektur),,II.4.9,Geymüller,,,,,
0,6566,"Tuscheskizzen (Architektur, mit Notizen)",,II.4.9,Geymüller,1888,,,,
0,6567,"Postkarte (Rückseite, beschriftet)",,II.4.9,,,,,,
0,6568,"Postkarte (Vorderseite, mit Abbildung)",,II.4.9,Elise (Tochter),1885,Abbildung: Urbino   Chiesa di S. Bernardino,,,
0,6569,"Postkarte (Rückseite, beschriftet)",,II.4.9,Elise (Tochter),1885,,,,
0,6570,Brief Seite I,,II.4.9,Michele Caffi ,,Historiker (?),,,
0,6571,"Fotografie (Vorderseite, mit Abbildung und abgerundeten Ecken)",,II.4.9,,,Abbildung: Ponte di Crevola,,,
0,6572,Fotografie (Rückseite),,II.4.9,,,Aufschrift: Carlo Bacmeister & Co.   Stresa Lago Maggiore,,,
0,6573,Fotografie (mit abgerundeten Ecken),,II.4.9,,,Abbildung: Domodossola,,,
0,6574,"Fotografie (Rückseite, beschriftet)",,II.4.9,,,Aufschrift: Domodossola,,,
0,6575,"Postkarte (Vorderseite, beschriftet)",,II.4.9,Gustavo Frizzoni,1889,,,,
0,6576,"Postkarte (Rückseite, beschriftet)",,II.4.9,Gustavo Frizzoni,1889,,,,
0,6577,"Postkarte (Vorderseite, mit Abbildung)",,II.4.9,Gustavo Frizzoni,,Abbildung: Milano   Castello Sforzesco (La Ponticella di Lodovico il Moro),,,
0,6578,"Postkarte (Rückseite, beschriftet)",,II.4.9,Gustavo Frizzoni,,,,,
0,6579,"Visitenkarte (Vorderseite, beschriftet)",,II.4.9,B. Henry de Geymüller,,"Handschriftlicher Vermerk: ""Permesso per…"", Adresse: Paris   15   rue Roquepine",,,
0,6580,Apothekenrechnung Lavendelwasser,,II.4.10,"Dr. Landolt, 10   Rue de la Bienfaisance",,,,,
0,6581,"Bleistiftskizzen (Lokomotive ,Musiker)",,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6582,Bleistiftskizze (Detail Musiker),,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6583,Bleistiftskizze (Architektur) mit Aufzeichnungen,,II.4.10,Geymüller,,aus: Skizzenbuch (Casa di Bramante),,,
0,6584,Bleistiftskizze (Architektur) mit Notizen,,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6585,"Bleistiftskizze (Architektur, sakraler Innenraum)",,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6586,Bleistiftskizze (Landschaft),,II.4.10,Geymüller,,aus: Skizzenbuch (Matenna del Riscatto),,,
0,6587,Bleistiftskizzen (Architektur),,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6588,Bleistiftskizzen (Architektur),,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6589,"Bleistiftskizze (Architektur, Aufriss)",,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6590,Bleistiftskizze (Architektur) mit Notizen,,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6591,Bleistiftskizze (Architektur) mit Notizen,,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6592,"Bleistiftskizze (Architektur, sakraler Innenraum)",,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6593,Bleistiftskizze (Landschaft),,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6594,Bleistiftskizze (Grundriss) mit Notizen,,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6595,Bleistiftskizze (Landschaft),,II.4.10,Geymüller,,aus: Skizzenbuch,,,
0,6596,Brief Seite I   IV,,II.4.11,Terenzio,1909,,,,
0,6597,Brief Seite II   III,,II.4.11,Terenzio,1909,,,,
0,6598,"Postkarte (Rückseite, beschriftet)",,II.4.11,Max G. (Sohn),1909,,,,
0,6599,"Postkarte (Vorderseite, mit Abbildung)",,II.4.11,Max G. (Sohn),1909,Abbildung: Ballonaufnahme ,,,
0,6600,"Postkarte (Rückseite, beschriftet)",,II.4.11,Gräfin Mellia,1909,,,,
0,6601,"Postkarte  (Vorderseite, mit Abbildung)",,II.4.11,Gräfin Mellia,1909,Abbildung: Bauernhäuser am Bischenberg,,,
0,6602,Brief Seite I   IV,,II.4.12,G. Aitchison,1888,Adresse: 150   Harley Street   W.,,,
0,6603,Brief Seite II   III,,II.4.12,G. Aitchison,1888,Adresse: 150   Harley Street   W.,,,
0,6604,Perruzzi-Plan,,II.4.12,Geymüller,1885,,,,
0,6605,Perruzzi-Plan,,II.4.12,Geymüller,,,,,
0,6606,Peruzzi-Plan,,II.4.12,Geymüller,,,,,
0,6607,Perruzzi-Plan ,,II.4.12,Geymüller,,,,,
0,6608,Villa Adriana Reproduktion,,II.4.12,Domenico Palmucci (Architetto Romano),,,,,
0,6609,Bleistiftskizze (Landschaft),,II.4.12,Geymüller,,Villa Falcomeri bei Frascati,,,
0,6610,Bleistiftskizze (Villa d'Este),,II.4.12,Geymüller,1908,,,,
0,6611,Bleistiftskizze (Landschaft mit Aquädukt),,II.4.12,Geymüller,,,,,
0,6612,Bleistiftskizze (ident mit 6611),,II.4.12,Geymüller,,,,,
0,6613,Bleistiftskizze (Innenarchitektur)  ,,II.4.12,Geymüller,,,,,
0,6614,Bleistiftskizze (Architektur) mit Notizen,,II.4.12,Geymüller,,,,,
0,6615,"Bleistiftskizze (Architektur) mit Notizen, ident mit 6614",,II.4.12,Geymüller,,,,,
0,6616,Bleistiftskizze (Architekur) mit Notizen,,II.4.12,Geymüller,,,,,
0,6617,Fotografie (Architektur   s/w   mit dünnliniger   roter Umrahmung),,II.5.1,,,Rouen,,,
0,6618,Fotografie (Architektur   s/w   mit dünnliniger   roter Umrahmung),,II.5.1,,,Rouen,,,
0,6619,Rückseite der Fotografie (#6618),,II.5.1,,,Rouen (Graveur),,,
0,6620,Fotografie (Architektur),,II.5.1,,,Rouen (Maison St. Roch),,,
0,6621,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6622,Fotografie (Architektur   s/w),,II.5.1,,,Nancy (Le Cathedrale),,,
0,6623,Fotografie (Architektur   s/w),,II.5.1,,,Nancy  ,,,
0,6624,"Fotografie (s/w, Straßenszene)",,II.5.1,,,Nancy   La Place Stanislas,,,
0,6625,Fotografie (s/w),,II.5.1,,,Nancy (Le Cathedrale),,,
0,6626,"Fotografie (s/w, Stadtlandschaft)",,II.5.1,,,,,,
0,6627,Fotografie (s/w),,II.5.1,,,Prägung: MS,,,
0,6628,Fotografie (s/w),,II.5.1,,,,,,
0,6629,"Fotografie (Architektur, s/w)",,II.5.1,,,,,,
0,6630,"Fotografie (Architektur, Innenraum, s/w)",,II.5.1,,,Prägung,,,
0,6631,"Fotografie (s/w, mit dünnliniger Umrahmung)",,II.5.1,,,Quai Sainte-Catherine,,,
0,6632,"Fotografie (Architektur, s/w)",,II.5.1,,,Honfleur la Lieutenance,,,
0,6633,/,,,,,,,,
0,6634,Beschriftetes Kuvert,,II.5.1,,,,,,
0,6635,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6636,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6637,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6638,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6639,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6640,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6641,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6642,Fotografie (Architektur   s/w),,II.5.1,,,Le Vieux Mandir de la Salamandre,,,
0,6643,Fotografie (Architektur   s/w),,II.5.1,,,Lisieux,,,
0,6644,Fotografie (Architektur   s/w),,II.5.1,,,Palais de Fontainebleau,,,
0,6645,Fotografie (Architektur   s/w),,II.5.1,,,Palais de Fontainebleau,,,
0,6646,Fotografie (Architektur   s/w),,II.5.1,,,St. Amand   Hotel de Ville,,,
0,6647,Fotografie (Architektur   s/w),,II.5.1,,,Schatten des Fotografen,,,
0,6648,Fotografie (Architektur   s/w),,II.5.1,,,Doppelbelichtung (?),,,
0,6649,Fotografie (Innenraum   s/w   mit Kopierrand),,II.5.1,Geymüller,,Studienzimmer (?),,,
0,6650,Fotografie (mit Karton hinterlegt),,II.5.1,,1886,,,,
0,6651,Kuvert (beschriftet),,II.5.1,,,S. Amand,,,
0,6652,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6653,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6654,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6655,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6656,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6657,Fotografie (Architektur   s/w),,II.5.1,,,,,,
0,6658,Fotografie (Architektur   s/w),,II.5.1,,,FMS Fotostudio,,,
0,6659,Fotografie (Architektur   s/w),,II.5.1,,,FMS Fotostudio,,,
0,6660,Fotografie (Architektur   s/w),,II.5.1,,,Eglise Saint Michel   Dijon,,,
0,6661,Fotografie (Architektur   s/w) mit Beschriftungen,,II.5.1,,,Dijon   L'Eglise St. Michel,,,
0,6662,Rötelskizzen (Architektur),,II.5.3.b,Geymüller,,,,,
0,6663,Rötelskizze (Architektur),,II.5.3.b,Geymüller,,,,,
0,6664,Rötelskizze (Architektur),,II.5.3.b,Geymüller,,,,,
0,6665,Bleistiftzeichnung (sakraler Innenraum),,II.5.3.b,Geymüller,,,,,
0,6666,Bleistiftskizzen (Architektur) mit Notizen,,II.5.3.b,Geymüller,,,,,
0,6667,Brief Seite I   IV,,II.5.3.e,B. de Buonssillon,1901,"Societe des Archives Historiques Du Maine, La Province de Maine",,,
0,6668,Brief Seite II   III,,II.5.3.e,B. de Buonssillon,1901,"Societe des Archives Historiques Du Maine, La Province de Maine",,,
0,6669,Bleistiftskizzen (Dorflandschaft),,II.5.3.e,Geymüller,1877,Sartraville Ascension,,,
0,6670,Bleistiftskizzen (Architektur   Gesamtansicht mit Garten),,II.5.3.e,Geymüller,,,,,
0,6671,Bleistiftskizze (Architektur   Gesamtansicht),,II.5.3.e,Geymüller,1877,,,,
0,6672,Chronologische Tabelle,,II.5.4,Geymüller,,,,,
0,6673,Zettel Bearbeitungsspuren ,,II.5.4,Egger,,Aufschrift: Paris (+ Auflistung),,,
0,6674,Fotografie (Architektur   Gesamtansicht),,II.5.4,,,Aufschrift: Bayeux   Le Chateau de Fontaine Henri,,,
0,6675,Fotografie (Architektur),,II.5.4,,,ohne Aufschrift,,,
0,6676,Fotografie (Architektur),,II.5.4,,,ohne Aufschrift,,,
0,6677,Fotografie (Architektur),,II.5.4,,,ohne Aufschrift,,,
0,6678,Postkarte (Vorderseite   mit Abbildung eines Gemäldes),,II.5.4,,1908,,Rom,,
0,6679,"Postkarte (Rückseite, beschriftet)",,II.5.4,,1908,,Rom,,
0,6680,"Postkarte (Rückseite, beschriftet)",,II.5.4,Vera K.,1897,,Paris,,
0,6681,Postkarte (Vorderseite   beschriftet),,II.5.4,Vera K.,,,Paris,,
0,6682,Brief Seite I,,II.5.5,Paul Robert,1898,Maison Paul Robert   16   Rue de la Ceur   16,Paris,,
0,6683,Brief Seite I   IV,,II.5.5,Ernst Bumat ,1892,,,,
0,6684,Brief Seite II   III,,II.5.5,Ernst Bumat ,1892,,,,
0,6685,Brief Seite I,,II.5.5,H. Junod,1892,,Mayens,,
0,6686,Brief Seite II,,II.5.5,H. Junod,1892,,Mayens,,
0,6687,"Postkarte (Rückseite, beschriftet)",,II.5.5,,1892,,,,
0,6688,"Postkarte (Vorderseite, beschriftet)  ",,II.5.5,,1892,,,,
0,6689,,,,,,,,,
0,6690,Brief Seite I (Detail),,II.5.5,Fritsch,1892,Vereinigung Berliner Architekten,Berlin,,
0,6691,Brief Seite I   IV,,II.5.5,Fritsch,1892,Vereinigung Berliner Architekten,Berlin,,
0,6692,Brief Seite II   III,,II.5.5,Fritsch,1892,Vereinigung Berliner Architekten,Berlin,,
0,6693,Zettel Bearbeitungsspuren ,,II.5.5,Egger,,Aufschrift: ouvres et notes biographiques,,,
0,6694,Aquarell ,,II.5.6,Geymüller,,"aus: Skizzenbuch 1859-1860, Ausbildungszeit (Berlin)",,,
0,6695,"Aquarell (Detail, ident mit 6694)",,II.5.6,Geymüller,,"aus: Skizzenbuch 1859-1860, Ausbildungszeit (Berlin)",,,
0,6696,Bleistiftzeichnung (Architektur   sakraler Innenraum),,II.5.6,Geymüller,,"aus: Skizzenbuch 1859-1860, Ausbildungszeit (Berlin)",,,
0,6697,Tuschezeichnung (Lokomotiven),,II.5.6,Geymüller,,"aus: Skizzenbuch 1859-1860, Ausbildungszeit (Berlin)",,,
0,6698,"Bleistiftzeichnung (Architektur, Gesamtansicht)",,II.5.6,Geymüller,,"aus: Skizzenbuch 1859-1860, Ausbildungszeit (Berlin)",,,
0,6699,Bleistiftzeichnung (Gotische Architekturelemente),,II.5.6,Geymüller,,"aus: Skizzenbuch 1859-1860, Ausbildungszeit (Berlin)",,,
0,6700,Brief Seite I,,II.6.1.a,Eugene Muentz,1897,,,,
0,6701,Brief Seite II,,II.6.1.a,Eugene Muentz,1897,,,,
0,6702,Brief Seite I,,II.6.1.a,Eugene Muentz,1894,,,,
0,6703,Brief Seite II,,II.6.1.a,Eugene Muentz,1894,,,,
0,6704,"Postkarte (Vorderseite, beschriftet) mit Abbildung",,II.6.1.a,Eugene Muentz,,Schlachtfeldern bei Wörth,,,
0,6705,"Postkarte (Rückseite, beschriftet)",,II.6.1.a,Eugene Muentz,,Schlachtfeldern bei Wörth,,,
0,6706,Brief Seite I,,II.6.1.a,Eugene Muentz,,,,,
0,6707,Brief Seite II,,II.6.1.a,Eugene Muentz,,,,,
0,6708,Brief Seite III,,II.6.1.a,Eugene Muentz,,,,,
0,6709,Brief Seite IV,,II.6.1.a,Eugene Muentz,,mit Notizen von Geymüller,,,
0,6710,"Telegramm (Vorderseite, ausgefüllt)",,II.6.1.a,Vera,,,,,
0,6711,Auflistung nach Namen (Bleistift),,II.6.3,Geymüller,,,,,
0,6712,Brief Seite I,,II.6.3,Eug. Filon,,,,,
0,6713,"Kuvert (Vorderseite, beschriftet)",,II.6.3,Geymüller,,Aufschrift: Dorez (!),,,
0,6714,"Kuvert (Vorderseite, beschriftet)",,II.6.3,Geymüller,,,,,
0,6715,,,,,,,,,
0,6716,"Kuvert (beschriftet, Detail)",,II.6.4,Eberhard Hempel,,Aufschrift: Paul II u. folgend (1605 - 1621),,,
0,6717,"Kuvert (beschriftet, Vorderseite)",,II.6.4,Eberhard Hempel,,Aufschrift: Paul II u. folgend (1605 - 1621),,,
0,6718,Brief Seite I,,II.6.5,León (?),1907,,Paris,,
0,6719,Brief Seite I,,II.6.5,Muentz,1907,,Paris,,
0,6720,Brief Seite II   III,,II.6.5,Muentz,1907,,Paris,,
0,6721,Brief Seite IV,,II.6.5,Muentz,1907,,Paris,,
0,6722,"Briefumschlag (Vorderseite, beschriftet)",,II.6.5,Muentz,1907,,Paris,,
0,6723,"Briefumschlag (Rückseite, beschriftet)",,II.6.5,Muentz,1907,,Paris,,
0,6724,"Briefumschlag (Vorderseite, beschriftet)",,II.6.5,,,,,,
0,6725,"Briefumschlag (Rückseite, beschriftet)",,II.6.5,,,,,,
0,6726,Brief Seite I,,II.6.6,H. Omar,1907,Bibliotheque National,Paris,,
0,6727,Brief Seite II,,II.6.6,H. Omar,1907,Bibliotheque National,Paris,,
0,6728,"Fotografie (Architektur, Innenraum)",,II.6.6,,,Vezelay,,,
0,6729,"Fotografie (Architektur, Portal)",,II.6.6,,,Vezelay,,,
0,6730,"Fotografie (Architektur, Portal)",,II.6.6,,,Vezelay,,,
0,6731,"Fotografie (Architektur, Portal)",,II.6.6,,,Vezelay,,,
0,6732,"Fotografie (Architektur, Gesamtansicht)",,II.6.6,,,Vezelay,,,
0,6733,"Fotografie (Architektur, Portal)",,II.6.6,,,Vezelay,,,
0,6734,Kuvert (beschriftet),,II.6.6,,,nach Orten,,,
0,6735,Brief Seite I,,II.6.6,,1907,59 Rue du Lazaret   Mulhouse   Alsage,,,
0,6736,Bleistiftskizze (Architektur),,II.6.6,Geymüller,,,,,
0,6737,Tuscheskizzen (Profile) mit Notizen (Bleistift),,II.6.6,Geymüller,,Borromini,,,
0,6738,Bleistiftskizze (Architektur),,II.6.6,Geymüller,1867,,,,
0,6739,Bleistiftskizzen (Architekturelemente),,II.6.6,Geymüller,,,,,
0,6740,Brief Seite I,,II.6.6,Fred. Boissonnas (Fotografen),1903,Geneve,,,
0,6741,Brief Seite II,,II.6.6,Fred. Boissonnas (Fotografen),1903,Geneve,,,
0,6742,Briefumschlaf (Vorderseite),,II.6.6,Fred. Boissonnas   Geneve,1903,Geneve,,,
0,6743,Bleistiftskizze (Landschaft) mit Notizen,,II.6.6,Geymüller,1901,,,,
0,6744,Bleistiftskizze (Architektur) mit Notizen,,II.6.6,Geymüller,1901,Fucino,,,
0,6745,Bleistiftskizze (Architektur) mit Notizen,,II.6.6,Geymüller,1901,Popoli,,,
0,6746,Tuscheskizze (Architektur) mit Notizen,,II.6.6,Geymüller,,,,,
0,6747,Bleistiftskizzen (Landschaft) ,,II.6.6,Geymüller,,,,,
0,6748,"Postkarte (Vorderseite, beschriftet) mit Abbildung",,II.6.6,,,Aufschrift: Pulpito di Giovanni Pisano in S. Andrea   Pistoia,,,
